QuestionID	Question	DocumentID	DocumentTitle	SentenceID	Sentence	Label
2	What does the Peugeot company manufacture ?	D2	doctitle	603	-LRB- Bratislava SME in Slovak <num> Jan <num> p <num> AU -RRB- MEASURES TO CONTROL SWINE FEVER : The District Anti-Epidemiologic Commission in Prievidza , central Slovakia , adopted special measures against the spread of swine fever on <num> January , after the disease was discovered in the tissue of a boar shot in the area on January <num> . District Veterinarian Jaroslav Hatapka told journalists that two protective belts had been set up within a 15-km and 25-km radius from where the disease was found .	0
2	What does the Peugeot company manufacture ?	D2	doctitle	604	-LRB- Prague CTK in English <num> Jan <num> -RRB- Swine fever has been identified in four Slovak districts to date -- Nove Zamky , where <num> infected pigs have been slaughtered , Rimavska Sobota -LRB- <num> pigs -RRB- , Lucenec -LRB- <num> pigs -RRB- , and Prievidza , where only wild swine have been identified as carriers of the disease thus far .	0
2	What does the Peugeot company manufacture ?	D2	doctitle	605	-LRB- Bratislava NARODNA OBRODA in Slovak <num> Jan <num> p <num> AU -RRB- BALANCE SHEET OF <num> STOCK EXCHANGE TRADING : A total of <num> transactions with <num> shares and bonds in an aggregate volume of Sk177.38 million were realized at the Bratislava Securities Exchange -LRB- BCPB -RRB- between <num> April <num> , when the BCPB went into operation , and the end of the year .	0
2	What does the Peugeot company manufacture ?	D2	doctitle	606	A total of <num> different securities -LRB- shares in <num> companies , <num> state bonds , <num> bank bonds , <num> participation certificates , and one company bond -RRB- were registered on the BCPB 's listed market and another <num> securities -LRB- shares in <num> companies and <num> investment funds -RRB- on the unlisted market at the end of <num> .	0
2	What does the Peugeot company manufacture ?	D2	doctitle	607	The BCPB had <num> registered members at the end of <num> , <num> of which were institutions based in the Slovak Republic -LRB- <num> banks and insurance companies , three brokers , and the National Property Fund -RRB- and <num> institutions based in the Czech Republic .	0
2	What does the Peugeot company manufacture ?	D2	doctitle	608	-LRB- Bratislava HOSPODARSKE NOVINY BURZOVE NOVINY in Slovak <num> Jan <num> pp <num> , <num> ; Bratislava SMENA in Slovak <num> Jan <num> p <num> AU -RRB- BALANCE SHEET OF <num> RM-SYSTEM TRADING : Between its inauguration in March <num> and <num> December <num> , the RM-System Slovakia electronic market in securities organized seven periodic auctions , during which <num> shares worth Sk41.786 million changed hands .	0
2	What does the Peugeot company manufacture ?	D2	doctitle	609	The number of registered issues increased from <num> in the first periodic auction to <num> in the seventh auction , but actual trading was restricted to a few issues .	0
2	What does the Peugeot company manufacture ?	D2	doctitle	610	The three most traded shares were those of VSZ -LRB- East Slovak Iron Works -RRB- Kosice with a turnover of Sk7.9 million , Slovnaf t -LRB- Sk4.05 million -RRB- , and Vseobecna Uverova Banka -LRB- General Credit Bank , VUB -RRB- -LRB- Sk2.26 million -RRB- .	0
2	What does the Peugeot company manufacture ?	D2	doctitle	611	-LRB- Bratislava SME in Slovak <num> Jan <num> p <num> AU -RRB- PEPSI-COLA INVESTMENTS : Representatives of the Pepsi-Cola International company announced in Bratislava on <num> January that the firm intends to invest $ <num> million in Slovakia over the next five years .	0
2	What does the Peugeot company manufacture ?	D2	doctitle	612	This should create about <num> new jobs in Slovakia in the next two years .	0
2	What does the Peugeot company manufacture ?	D2	doctitle	613	He pointed out that Slovakia 's problem did not lie in the small number of banks , but in the shortage of capital , and criticized the further fragmentation of the banks ' already scarce resources .	0
2	What does the Peugeot company manufacture ?	D2	doctitle	614	-LRB- Bratislava NARODNA OBRODA in Slovakia <num> Jan <num> p <num> AU -RRB- ELECTRICITY PRODUCTION , IMPORTS : Slovensky Energeticky Podnik -LRB- Slovak Energy Company , SEP -RRB- is the largest generator of electricity in Slovakia .	0
2	What does the Peugeot company manufacture ?	D2	doctitle	615	In <num> , it generated <num> billion kilowatt hours of electricity -LRB- <num> percent of Slovakia 's overall production -RRB- , about one-half of which was nuclear power .	0
2	What does the Peugeot company manufacture ?	D2	doctitle	616	According to Binder , so far it has not been possible to purchase about one-half of the <num> plots of land included in the future building site .	0
2	What does the Peugeot company manufacture ?	D2	doctitle	617	Once completed , the power plant will provide <num> megawatt hours of electricity every year , which will cover the annual consumption of electricity of more than <num> households and help save <num> tons of coal .	0
2	What does the Peugeot company manufacture ?	D2	doctitle	618	The trade balance between the two countries showed a Slovak surplus of Sk1.191 billion .	0
2	What does the Peugeot company manufacture ?	D2	doctitle	619	A total of <num> Polish firms with an aggregate capital of SkIS million were registered in Slovakia at the end of September <num> .	0
2	What does the Peugeot company manufacture ?	D2	doctitle	620	-LRB- Bratislava SLOVENSKY DENNIK in Slovak <num> Jan <num> p <num> AU -RRB- SHOE FACTORY TO BE SOLD TO EMPLOYEES : JAS Bardejov , the second largest footwear manufacturer in Slovakia , will be privatized by means of direct sale to a shareholding company established by <num> of the company 's <num> employees .	0
2	What does the Peugeot company manufacture ?	D2	doctitle	621	The shareholding company proposes a purchase price of Sk510 million , which is slightly above the company 's book value of Sk508 million , but it demands that Sk180 million in investments planned by <num> be subtracted from this amount .	0
2	What does the Peugeot company manufacture ?	D2	doctitle	622	-LRB- Bratislava REPUBLIKA in Slovak <num> Jan <num> p <num> AU -RRB- GOVERNMENT APPROVES SALE OF BANK SHARES : At its meeting on <num> January the Slovak Government approved the sale of <num> shares of the Tatra Banka -LRB- Tatra Bank -RRB- , worth Sk4O.98 million , to the Raiffeisen Zentralbank Oesterreich AG Wien .	0
2	What does the Peugeot company manufacture ?	D2	doctitle	623	-LRB- Bratislava REPUBLIKA in Slovak <num> Jan <num> p <num> AU -RRB- EBRD CREDIT FOR ITALIAN-SLOVAK JOINT VENTURE : The London -based European Bank for Reconstruction and Development -LRB- EBRD -RRB- approved a credit of more than <num> million German marks for the SLOVECA company , a joint venture formed by ENI , the Italian industrial group , and two Slovak state enterprises , to finance special equipment for the production of cleaning agents .	0
2	What does the Peugeot company manufacture ?	D2	doctitle	624	The `` alarming '' situation is demonstrated by a 30-percent drop in the volume of building work and by the loss of another <num> jobs in <num> .	0
2	What does the Peugeot company manufacture ?	D2	doctitle	625	According to Slavik , <num> building companies have gone bankrupt thus far , <num> of them in <num> .	0
2	What does the Peugeot company manufacture ?	D2	doctitle	626	The branch employs about <num> people .	0
2	What does the Peugeot company manufacture ?	D2	doctitle	627	-LRB- Bratislava NARODNA OBRODA in Slovak <num> Jan <num> p <num> ; Bratislava SMENA in Slovak <num> Jan <num> p <num> AU -RRB- HUNGARY SLOVAKIA ' S FOURTH -LARGEST TRADING PARTNER : Hungary is Slovakia 's fourth largest trading partner , Hungarian ambassador to Slovakia Jeno Boross said on Slovak Radio .	0
2	What does the Peugeot company manufacture ?	D2	doctitle	628	-LRB- Prague CTK in English <num> Jan <num> AU -RRB- HEALTH-CARE SECTOR 'S FINANCIAL PROBLEMS : According to Engineer M. Janovicova , director of the Health Insurance Fund Administration , the <num> billion Slovak korunas -LRB- Sk -RRB- which the <num> state budget approved for the Health Insurance Fund falls `` at least Sk7.1 billion `` short of the fund 's needs .	0
2	What does the Peugeot company manufacture ?	D2	doctitle	629	While the volume of credit extended to the `` public sector '' declined from Sk131.35 billion on <num> January <num> to Sk127.59 billion on <num> September <num> , the volume of credit extended to the `` private sector , '' which includes cooperatives , increased over the same period from Sk79 .31 to Sk99 .O3 billion .	0
2	What does the Peugeot company manufacture ?	D2	doctitle	630	The company will be engaged in the procurement , sale , and distribution of petrochemical products and in the construction and operation of gas stations .	0
2	What does the Peugeot company manufacture ?	D2	doctitle	631	By the end of <num> it intends to open the first five to seven gas stations at an `` international standard . ''	0
2	What does the Peugeot company manufacture ?	D2	doctitle	632	The company intends to invest $ <num> to $ <num> million in Slovakia annually , which is equivalent to <num> percent of all foreign investment in Slovakia in <num> .	0
2	What does the Peugeot company manufacture ?	D2	doctitle	633	According to Wilhelm Weiss , general director of Shell Slovakia , the company 's aim is to achieve a <num> percent market share in Slovakia .	0
2	What does the Peugeot company manufacture ?	D2	doctitle	634	-LRB- Bratislava HOSPODARSKE NOVINY in Slovak <num> Jan <num> p <num> ; Bratislava HOSPODARSKE NOVINY in Slovak <num> Jan <num> p <num> AU -RRB- FIRST FRENCH NUCLEAR SPECIALISTS ARRIVE IN MOCHOVCE : The first eight French specialists who will participate in the completion of the Mochovce nuclear power station and their families arrived in Slovakia on <num> January .	0
2	What does the Peugeot company manufacture ?	D2	doctitle	635	Another <num> French families are expected to arrive in Tlmace by mid-January .	0
2	What does the Peugeot company manufacture ?	D2	doctitle	636	In the first half of the year , Slovakia imported from the Czech Republic Sk1 .205 billion worth of agricultural commodities , while Slovak exports of these commodities to the Czech Republic reached only Sk379 million .	0
